2026-03-10 11:14:49.525947+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           36
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/root/escenario/ISD2/AS213/config/tmp/cs1-tmp.toml"]

2026-03-10 11:14:49.565427+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS213/config/database/cs-1.path.db"}
2026-03-10 11:14:50.343141+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "aee4389a", "task": "control_pathstorage_cleaner_cleaner"}
2026-03-10 11:14:50.364810+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS213/config/database/cs-1.trust.db"}
2026-03-10 11:14:50.537357+0000	INFO	           control/trust.go:40	TRCs loaded	{"files": []}
2026-03-10 11:14:50.537546+0000	DEBUG	           control/trust.go:43	Ignoring existing TRC	{"file": "/root/escenario/ISD2/AS213/config/certs/ISD2-B1-S1.trc"}
2026-03-10 11:14:50.570451+0000	INFO	           control/trust.go:53	Certificate chains loaded	{"files": []}
2026-03-10 11:14:50.571269+0000	DEBUG	           control/trust.go:56	Ignoring existing certificate chain	{"file": "/root/escenario/ISD2/AS213/config/crypto/as/ISD2-AS213.pem"}
2026-03-10 11:14:50.572674+0000	DEBUG	              snet/snet.go:178	UDP socket openned on	{"addr": "10.0.2.13:32767"}
2026-03-10 11:14:50.573605+0000	INFO	        appnet/infraenv.go:102	QUIC server conn initialized	{"local_addr": "2-213,10.0.2.13:30254"}
2026-03-10 11:14:50.574873+0000	INFO	        appnet/infraenv.go:103	QUIC client conn initialized	{"local_addr": "2-213,10.0.2.13:32767"}
2026/03/10 11:14:50 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2026-03-10 11:14:50.577274+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS213/config/database/cs-1.beacon.db"}
2026-03-10 11:14:51.223691+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "30a04515", "task": "control_beaconstorage_cleaner_cleaner"}
2026-03-10 11:14:51.304719+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "/root/escenario/ISD2/AS213/config/certs/ISD2-B1-S1.trc"}
2026-03-10 11:14:51.351286+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "/root/escenario/ISD2/AS213/config/crypto/as/ISD2-AS213.pem"}
2026-03-10 11:14:51.354974+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "637c8c704dea215080380010a711808eb29fc4e7", "expiration": "2026-04-07 20:46:56.000000+0000"}
2026-03-10 11:14:51.355808+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "9239c040", "task": "signer generator"}
2026-03-10 11:14:51.356537+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "412ded97", "task": "trc expiration updater"}
2026-03-10 11:14:51.358192+0000	INFO	           control/main.go:663	DRKey is DISABLED by configuration
2026-03-10 11:14:51.359348+0000	INFO	           control/main.go:715	Exposing API	{"addr": "10.0.2.13:30554"}
