2026-03-10 11:14:49.534372+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           35
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/root/escenario/ISD3/AS314/config/tmp/cs1-tmp.toml"]

2026-03-10 11:14:49.565420+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS314/config/database/cs-1.path.db"}
2026-03-10 11:14:50.308165+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "dbf1c385", "task": "control_pathstorage_cleaner_cleaner"}
2026-03-10 11:14:50.328723+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS314/config/database/cs-1.trust.db"}
2026-03-10 11:14:50.503535+0000	INFO	           control/trust.go:40	TRCs loaded	{"files": []}
2026-03-10 11:14:50.504040+0000	DEBUG	           control/trust.go:43	Ignoring existing TRC	{"file": "/root/escenario/ISD3/AS314/config/certs/ISD3-B1-S1.trc"}
2026-03-10 11:14:50.540056+0000	INFO	           control/trust.go:53	Certificate chains loaded	{"files": []}
2026-03-10 11:14:50.540805+0000	DEBUG	           control/trust.go:56	Ignoring existing certificate chain	{"file": "/root/escenario/ISD3/AS314/config/crypto/as/ISD3-AS314.pem"}
2026-03-10 11:14:50.541547+0000	DEBUG	              snet/snet.go:178	UDP socket openned on	{"addr": "10.0.3.14:32767"}
2026-03-10 11:14:50.542109+0000	INFO	        appnet/infraenv.go:102	QUIC server conn initialized	{"local_addr": "3-314,10.0.3.14:30254"}
2026-03-10 11:14:50.542432+0000	INFO	        appnet/infraenv.go:103	QUIC client conn initialized	{"local_addr": "3-314,10.0.3.14:32767"}
2026/03/10 11:14:50 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2026-03-10 11:14:50.551518+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS314/config/database/cs-1.beacon.db"}
2026-03-10 11:14:51.136257+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "f18822dc", "task": "control_beaconstorage_cleaner_cleaner"}
2026-03-10 11:14:51.201027+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "/root/escenario/ISD3/AS314/config/certs/ISD3-B1-S1.trc"}
2026-03-10 11:14:51.243290+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "/root/escenario/ISD3/AS314/config/crypto/as/ISD3-AS314.pem"}
2026-03-10 11:14:51.247413+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "ea8c15237f9364d680379046cb964b14d2784f7b", "expiration": "2026-04-07 20:46:56.000000+0000"}
2026-03-10 11:14:51.249170+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "fc237824", "task": "signer generator"}
2026-03-10 11:14:51.251474+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "46293222", "task": "trc expiration updater"}
2026-03-10 11:14:51.252807+0000	INFO	           control/main.go:663	DRKey is DISABLED by configuration
2026-03-10 11:14:51.259416+0000	INFO	           control/main.go:715	Exposing API	{"addr": "10.0.3.14:30554"}
2026-03-10 11:14:51.264693+0000	INFO	           control/main.go:742	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open /root/escenario/ISD3/AS314/config/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/staticinfo_config.go:94", "main.realMain /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:740", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:217", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:113", "github.com/spf13/cobra.(*Command).execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:983", "github.com/spf13/cobra.(*Command).ExecuteC /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1115", "github.com/spf13/cobra.(*Command).Execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1039", "github.com/spf13/cobra.(*Command).ExecuteContext /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1032", "github.com/scionproto/scion/private/app/launcher.(*Application).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:148", "github.com/scionproto/scion/private/app/launcher.(*Application).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:101", "main.main /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:109", "runtime.main /usr/local/go/src/runtime/proc.go:290"], "file": "/root/escenario/ISD3/AS314/config/staticInfoConfig.json"}}
2026-03-10 11:14:51.265521+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "a4f051cf", "task": "control_beaconing_propagator"}
2026-03-10 11:14:51.266076+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "0206ad4c", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.266537+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "52f5bf2f", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.266871+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "29eb215d", "task": "control_pathstorage_cleaner"}
2026-03-10 11:14:51.267428+0000	INFO	           control/main.go:816	Started periodic tasks
2026-03-10 11:14:51.268140+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.1:30454"}
2026-03-10 11:14:51.768828+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "52f5bf2f", "isd_as": "3-311", "validity": "not_before=2026-03-10T11:03:12Z, not_after=2026-03-10T17:03:12Z", "subject_key_id": "10610464f815dbd5d8c8b26cad4aef981553a324"}
2026-03-10 11:14:51.769535+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "0206ad4c", "isd_as": "3-311", "validity": "not_before=2026-03-10T11:03:12Z, not_after=2026-03-10T17:03:12Z", "subject_key_id": "10610464f815dbd5d8c8b26cad4aef981553a324"}
2026-03-10 11:14:51.770961+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "52f5bf2f", "isd_as": "3-310", "validity": "not_before=2026-03-10T11:02:34Z, not_after=2026-03-10T17:02:34Z", "subject_key_id": "638bc567213ef883a49db6cb8e7c87305c5f6f2d"}
2026-03-10 11:14:51.773074+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "0206ad4c", "isd_as": "3-310", "validity": "not_before=2026-03-10T11:02:34Z, not_after=2026-03-10T17:02:34Z", "subject_key_id": "638bc567213ef883a49db6cb8e7c87305c5f6f2d"}
2026-03-10 11:14:51.775492+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "0206ad4c", "isd_as": "3-310", "svc": "CS"}
2026-03-10 11:14:51.775530+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "0206ad4c", "isd_as": "3-311", "svc": "CS"}
2026-03-10 11:14:51.778876+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "0206ad4c", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:51.780650+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "0206ad4c", "seg_type": "down", "addr": "3-310,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:51.788385+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "0206ad4c", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:51.789700+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "0206ad4c", "seg_type": "down", "addr": "3-311,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:51.790682+0000	ERROR	       beaconing/writer.go:110	Unable to register	{"debug_id": "0206ad4c", "seg_type": "down", "err": {"msg": "no beacons registered", "stacktrace": ["github.com/scionproto/scion/control/beaconing.(*RemoteWriter).Write /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:191", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:124", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:109", "github.com/scionproto/scion/private/periodic.(*Runner).onTick /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:206", "github.com/scionproto/scion/private/periodic.(*Runner).runLoop /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:188", "github.com/scionproto/scion/private/periodic.StartWithMetrics.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:138"], "candidates": 2}}
2026-03-10 11:14:51.799643+0000	DEBUG	      seghandler/storage.go:49	Segments updated in DB	{"debug_id": "52f5bf2f", "segments": ["39462c9d0a4ea3032f93c52a", "7d4dcb557d58a9fda217f435"]}
2026-03-10 11:14:51.800413+0000	DEBUG	       beaconing/writer.go:254	Registered beacons	{"debug_id": "52f5bf2f", "seg_type": "up", "count": 2, "start_isd_ases": 2}
2026-03-10 11:14:52.266968+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "0206ad4c", "isd_as": "3-310", "svc": "CS"}
2026-03-10 11:14:52.267008+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "0206ad4c", "isd_as": "3-311", "svc": "CS"}
2026-03-10 11:14:52.268335+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "0206ad4c", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:52.268536+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "0206ad4c", "seg_type": "down", "addr": "3-310,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:52.268738+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "0206ad4c", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
