2026-03-10 11:14:49.531058+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           40
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/root/escenario/ISD3/AS312/config/tmp/cs1-tmp.toml"]

2026-03-10 11:14:49.564488+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS312/config/database/cs-1.path.db"}
2026-03-10 11:14:50.310289+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "38e9289b", "task": "control_pathstorage_cleaner_cleaner"}
2026-03-10 11:14:50.339191+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS312/config/database/cs-1.trust.db"}
2026-03-10 11:14:50.506062+0000	INFO	           control/trust.go:40	TRCs loaded	{"files": []}
2026-03-10 11:14:50.506430+0000	DEBUG	           control/trust.go:43	Ignoring existing TRC	{"file": "/root/escenario/ISD3/AS312/config/certs/ISD3-B1-S1.trc"}
2026-03-10 11:14:50.546390+0000	INFO	           control/trust.go:53	Certificate chains loaded	{"files": []}
2026-03-10 11:14:50.547256+0000	DEBUG	           control/trust.go:56	Ignoring existing certificate chain	{"file": "/root/escenario/ISD3/AS312/config/crypto/as/ISD3-AS312.pem"}
2026-03-10 11:14:50.548320+0000	DEBUG	              snet/snet.go:178	UDP socket openned on	{"addr": "10.0.3.12:32767"}
2026-03-10 11:14:50.549343+0000	INFO	        appnet/infraenv.go:102	QUIC server conn initialized	{"local_addr": "3-312,10.0.3.12:30254"}
2026-03-10 11:14:50.550100+0000	INFO	        appnet/infraenv.go:103	QUIC client conn initialized	{"local_addr": "3-312,10.0.3.12:32767"}
2026/03/10 11:14:50 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2026-03-10 11:14:50.551700+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "/root/escenario/ISD3/AS312/config/database/cs-1.beacon.db"}
2026-03-10 11:14:51.146898+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "5bb1a8c2", "task": "control_beaconstorage_cleaner_cleaner"}
2026-03-10 11:14:51.210770+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "/root/escenario/ISD3/AS312/config/certs/ISD3-B1-S1.trc"}
2026-03-10 11:14:51.255227+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "/root/escenario/ISD3/AS312/config/crypto/as/ISD3-AS312.pem"}
2026-03-10 11:14:51.257695+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "876c01edf9dabaae85f09f0d7c00893084e61c4c", "expiration": "2026-04-07 20:46:56.000000+0000"}
2026-03-10 11:14:51.260027+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "c2acd3da", "task": "signer generator"}
2026-03-10 11:14:51.260436+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "826b13bd", "task": "trc expiration updater"}
2026-03-10 11:14:51.262790+0000	INFO	           control/main.go:663	DRKey is DISABLED by configuration
2026-03-10 11:14:51.266723+0000	INFO	           control/main.go:715	Exposing API	{"addr": "10.0.3.12:30554"}
2026-03-10 11:14:51.272000+0000	INFO	           control/main.go:742	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open /root/escenario/ISD3/AS312/config/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/staticinfo_config.go:94", "main.realMain /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:740", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:217", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:113", "github.com/spf13/cobra.(*Command).execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:983", "github.com/spf13/cobra.(*Command).ExecuteC /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1115", "github.com/spf13/cobra.(*Command).Execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1039", "github.com/spf13/cobra.(*Command).ExecuteContext /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1032", "github.com/scionproto/scion/private/app/launcher.(*Application).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:148", "github.com/scionproto/scion/private/app/launcher.(*Application).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:101", "main.main /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:109", "runtime.main /usr/local/go/src/runtime/proc.go:290"], "file": "/root/escenario/ISD3/AS312/config/staticInfoConfig.json"}}
2026-03-10 11:14:51.273625+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "b4c3e6eb", "task": "control_beaconing_propagator"}
2026-03-10 11:14:51.275441+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "a1e0eb7d", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.285078+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "ef3f28b1", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.286249+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "e489aa85", "task": "control_pathstorage_cleaner"}
2026-03-10 11:14:51.287320+0000	INFO	           control/main.go:816	Started periodic tasks
2026-03-10 11:14:51.288506+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.1:30454"}
2026-03-10 11:14:51.783274+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "a1e0eb7d", "isd_as": "3-310", "validity": "not_before=2026-03-10T11:02:34Z, not_after=2026-03-10T17:02:34Z", "subject_key_id": "638bc567213ef883a49db6cb8e7c87305c5f6f2d"}
