2026-03-10 11:14:49.532547+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           33
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/root/escenario/ISD2/AS212/config/tmp/cs1-tmp.toml"]

2026-03-10 11:14:49.565368+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS212/config/database/cs-1.path.db"}
2026-03-10 11:14:50.317347+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "f633ee0f", "task": "control_pathstorage_cleaner_cleaner"}
2026-03-10 11:14:50.347671+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS212/config/database/cs-1.trust.db"}
2026-03-10 11:14:50.507870+0000	INFO	           control/trust.go:40	TRCs loaded	{"files": []}
2026-03-10 11:14:50.508415+0000	DEBUG	           control/trust.go:43	Ignoring existing TRC	{"file": "/root/escenario/ISD2/AS212/config/certs/ISD2-B1-S1.trc"}
2026-03-10 11:14:50.551578+0000	INFO	           control/trust.go:53	Certificate chains loaded	{"files": []}
2026-03-10 11:14:50.552402+0000	DEBUG	           control/trust.go:56	Ignoring existing certificate chain	{"file": "/root/escenario/ISD2/AS212/config/crypto/as/ISD2-AS212.pem"}
2026-03-10 11:14:50.553312+0000	DEBUG	              snet/snet.go:178	UDP socket openned on	{"addr": "10.0.2.12:32767"}
2026-03-10 11:14:50.553658+0000	INFO	        appnet/infraenv.go:102	QUIC server conn initialized	{"local_addr": "2-212,10.0.2.12:30254"}
2026-03-10 11:14:50.554114+0000	INFO	        appnet/infraenv.go:103	QUIC client conn initialized	{"local_addr": "2-212,10.0.2.12:32767"}
2026/03/10 11:14:50 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2026-03-10 11:14:50.555283+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "/root/escenario/ISD2/AS212/config/database/cs-1.beacon.db"}
2026-03-10 11:14:51.197623+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "a64870dc", "task": "control_beaconstorage_cleaner_cleaner"}
2026-03-10 11:14:51.276171+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "/root/escenario/ISD2/AS212/config/certs/ISD2-B1-S1.trc"}
2026-03-10 11:14:51.318145+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "/root/escenario/ISD2/AS212/config/crypto/as/ISD2-AS212.pem"}
2026-03-10 11:14:51.320046+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "bcf18696c4aa4acc0151000050e5532582f7a31d", "expiration": "2026-04-07 20:46:56.000000+0000"}
2026-03-10 11:14:51.321538+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "f43dd682", "task": "signer generator"}
2026-03-10 11:14:51.323107+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "5eb1b181", "task": "trc expiration updater"}
2026-03-10 11:14:51.323829+0000	INFO	           control/main.go:663	DRKey is DISABLED by configuration
2026-03-10 11:14:51.324554+0000	INFO	           control/main.go:715	Exposing API	{"addr": "10.0.2.12:30554"}
2026-03-10 11:14:51.325506+0000	INFO	           control/main.go:742	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open /root/escenario/ISD2/AS212/config/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/staticinfo_config.go:94", "main.realMain /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:740", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:217", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:113", "github.com/spf13/cobra.(*Command).execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:983", "github.com/spf13/cobra.(*Command).ExecuteC /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1115", "github.com/spf13/cobra.(*Command).Execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1039", "github.com/spf13/cobra.(*Command).ExecuteContext /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1032", "github.com/scionproto/scion/private/app/launcher.(*Application).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:148", "github.com/scionproto/scion/private/app/launcher.(*Application).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:101", "main.main /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:109", "runtime.main /usr/local/go/src/runtime/proc.go:290"], "file": "/root/escenario/ISD2/AS212/config/staticInfoConfig.json"}}
2026-03-10 11:14:51.326077+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "c40c0196", "task": "control_beaconing_propagator"}
2026-03-10 11:14:51.329691+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "c4abf37d", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.330872+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "fa835ac0", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.331948+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "2ca1cca5", "task": "control_pathstorage_cleaner"}
2026-03-10 11:14:51.332370+0000	INFO	           control/main.go:816	Started periodic tasks
2026-03-10 11:14:51.334884+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.1:30454"}
2026-03-10 11:14:51.834803+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "c4abf37d", "isd_as": "2-211", "validity": "not_before=2026-03-10T11:10:19Z, not_after=2026-03-10T17:10:19Z", "subject_key_id": "c512a919d7132e8c02cb1f4bc1fca76f8454989a"}
2026-03-10 11:14:51.836003+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "fa835ac0", "isd_as": "2-211", "validity": "not_before=2026-03-10T11:10:19Z, not_after=2026-03-10T17:10:19Z", "subject_key_id": "c512a919d7132e8c02cb1f4bc1fca76f8454989a"}
2026-03-10 11:14:51.839951+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "c4abf37d", "isd_as": "2-210", "validity": "not_before=2026-03-10T11:04:36Z, not_after=2026-03-10T17:04:36Z", "subject_key_id": "72c1218f1c680f3ba5b592ffbf705c87327e0864"}
2026-03-10 11:14:51.841502+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "fa835ac0", "isd_as": "2-210", "validity": "not_before=2026-03-10T11:04:36Z, not_after=2026-03-10T17:04:36Z", "subject_key_id": "72c1218f1c680f3ba5b592ffbf705c87327e0864"}
2026-03-10 11:14:51.844680+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "c4abf37d", "isd_as": "2-210", "svc": "CS"}
2026-03-10 11:14:51.845422+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "c4abf37d", "isd_as": "2-211", "svc": "CS"}
2026-03-10 11:14:51.852800+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "c4abf37d", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
