2026-03-10 11:14:49.534316+0000	INFO	             env/logging.go:42	=====================> Service started SCION Control Service cs-1
  Scion version: 

  pid:           37
  euid/egid:     0 0
  cmd line:      ["bin/control" "--config" "/root/escenario/ISD4/AS414/config/tmp/cs1-tmp.toml"]

2026-03-10 11:14:49.565907+0000	INFO	        storage/storage.go:201	Connecting PathDB	{"backend": "sqlite", "connection": "/root/escenario/ISD4/AS414/config/database/cs-1.path.db"}
2026-03-10 11:14:50.309803+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "6ceefd9a", "task": "control_pathstorage_cleaner_cleaner"}
2026-03-10 11:14:50.340001+0000	INFO	        storage/storage.go:244	Connecting TrustDB	{"backend": "sqlite", "connection": "/root/escenario/ISD4/AS414/config/database/cs-1.trust.db"}
2026-03-10 11:14:50.510239+0000	INFO	           control/trust.go:40	TRCs loaded	{"files": []}
2026-03-10 11:14:50.510879+0000	DEBUG	           control/trust.go:43	Ignoring existing TRC	{"file": "/root/escenario/ISD4/AS414/config/certs/ISD4-B1-S1.trc"}
2026-03-10 11:14:50.546563+0000	INFO	           control/trust.go:53	Certificate chains loaded	{"files": []}
2026-03-10 11:14:50.547298+0000	DEBUG	           control/trust.go:56	Ignoring existing certificate chain	{"file": "/root/escenario/ISD4/AS414/config/crypto/as/ISD4-AS414.pem"}
2026-03-10 11:14:50.548393+0000	DEBUG	              snet/snet.go:178	UDP socket openned on	{"addr": "10.0.4.14:32767"}
2026-03-10 11:14:50.549396+0000	INFO	        appnet/infraenv.go:102	QUIC server conn initialized	{"local_addr": "4-414,10.0.4.14:30254"}
2026-03-10 11:14:50.550266+0000	INFO	        appnet/infraenv.go:103	QUIC client conn initialized	{"local_addr": "4-414,10.0.4.14:32767"}
2026/03/10 11:14:50 connection doesn't allow setting of receive buffer size. Not a *net.UDPConn?. See https://github.com/quic-go/quic-go/wiki/UDP-Buffer-Sizes for details.
2026-03-10 11:14:50.551592+0000	INFO	        storage/storage.go:164	Connecting BeaconDB	{"backend": "sqlite", "connection": "/root/escenario/ISD4/AS414/config/database/cs-1.beacon.db"}
2026-03-10 11:14:51.151742+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "a2eb8a4f", "task": "control_beaconstorage_cleaner_cleaner"}
2026-03-10 11:14:51.224116+0000	DEBUG	    trust/crypto_loader.go:115	Ignoring existing TRC	{"file": "/root/escenario/ISD4/AS414/config/certs/ISD4-B1-S1.trc"}
2026-03-10 11:14:51.289025+0000	DEBUG	     trust/crypto_loader.go:66	Ignoring existing certificate chain	{"file": "/root/escenario/ISD4/AS414/config/crypto/as/ISD4-AS414.pem"}
2026-03-10 11:14:51.290658+0000	INFO	        trust/signer_gen.go:78	Generated new signer	{"subject_key_id": "47fc08954077eefc3d0e33ac63c150dcd7411717", "expiration": "2026-04-07 20:46:56.000000+0000"}
2026-03-10 11:14:51.291734+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "6c66c6d2", "task": "signer generator"}
2026-03-10 11:14:51.292294+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "f1fab8be", "task": "trc expiration updater"}
2026-03-10 11:14:51.292739+0000	INFO	           control/main.go:663	DRKey is DISABLED by configuration
2026-03-10 11:14:51.293628+0000	INFO	           control/main.go:715	Exposing API	{"addr": "10.0.4.14:30554"}
2026-03-10 11:14:51.296530+0000	INFO	           control/main.go:742	No static info file found. Static info settings disabled.	{"err": {"msg": "failed to read static info config: ", "cause": "open /root/escenario/ISD4/AS414/config/staticInfoConfig.json: no such file or directory", "stacktrace": ["github.com/scionproto/scion/control/beaconing.ParseStaticInfoCfg /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/staticinfo_config.go:94", "main.realMain /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:740", "github.com/scionproto/scion/private/app/launcher.(*Application).executeCommand /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:217", "github.com/scionproto/scion/private/app/launcher.(*Application).run.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:113", "github.com/spf13/cobra.(*Command).execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:983", "github.com/spf13/cobra.(*Command).ExecuteC /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1115", "github.com/spf13/cobra.(*Command).Execute /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1039", "github.com/spf13/cobra.(*Command).ExecuteContext /home/alonso/go/pkg/mod/github.com/spf13/cobra@v1.8.0/command.go:1032", "github.com/scionproto/scion/private/app/launcher.(*Application).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:148", "github.com/scionproto/scion/private/app/launcher.(*Application).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/app/launcher/launcher.go:101", "main.main /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/cmd/control/main.go:109", "runtime.main /usr/local/go/src/runtime/proc.go:290"], "file": "/root/escenario/ISD4/AS414/config/staticInfoConfig.json"}}
2026-03-10 11:14:51.297189+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "3a4c8ecb", "task": "control_beaconing_propagator"}
2026-03-10 11:14:51.297473+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "8f33b291", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.297830+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "c0ddace6", "task": "control_beaconing_registrar"}
2026-03-10 11:14:51.298465+0000	INFO	      periodic/periodic.go:133	Starting periodic task	{"debug_id": "b0829866", "task": "control_pathstorage_cleaner"}
2026-03-10 11:14:51.299155+0000	INFO	           control/main.go:816	Started periodic tasks
2026-03-10 11:14:51.300318+0000	INFO	                env/env.go:201	Exporting prometheus metrics	{"addr": "127.0.0.1:30454"}
2026-03-10 11:14:51.800490+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "8f33b291", "isd_as": "4-411", "validity": "not_before=2026-03-10T11:10:19Z, not_after=2026-03-10T17:10:19Z", "subject_key_id": "5cc397d3706d0bb7184557f60b3487a175bb6dd6"}
2026-03-10 11:14:51.803148+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "c0ddace6", "isd_as": "4-411", "validity": "not_before=2026-03-10T11:10:19Z, not_after=2026-03-10T17:10:19Z", "subject_key_id": "5cc397d3706d0bb7184557f60b3487a175bb6dd6"}
2026-03-10 11:14:51.814565+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "8f33b291", "isd_as": "4-410", "validity": "not_before=2026-03-10T11:03:12Z, not_after=2026-03-10T17:03:12Z", "subject_key_id": "8f2ea57ff8f6d841e335fb4d507422269e98a101"}
2026-03-10 11:14:51.815165+0000	DEBUG	 trust/fetching_provider.go:85	Getting chains	{"debug_id": "c0ddace6", "isd_as": "4-410", "validity": "not_before=2026-03-10T11:03:12Z, not_after=2026-03-10T17:03:12Z", "subject_key_id": "8f2ea57ff8f6d841e335fb4d507422269e98a101"}
2026-03-10 11:14:51.817160+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-410", "svc": "CS"}
2026-03-10 11:14:51.817357+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-411", "svc": "CS"}
2026-03-10 11:14:51.823719+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "8f33b291", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:51.823983+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "8f33b291", "seg_type": "down", "addr": "4-411,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:51.825522+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "8f33b291", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:51.827232+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "8f33b291", "seg_type": "down", "addr": "4-410,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:51.828041+0000	ERROR	       beaconing/writer.go:110	Unable to register	{"debug_id": "8f33b291", "seg_type": "down", "err": {"msg": "no beacons registered", "stacktrace": ["github.com/scionproto/scion/control/beaconing.(*RemoteWriter).Write /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:191", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:124", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:109", "github.com/scionproto/scion/private/periodic.(*Runner).onTick /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:206", "github.com/scionproto/scion/private/periodic.(*Runner).runLoop /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:188", "github.com/scionproto/scion/private/periodic.StartWithMetrics.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:138"], "candidates": 2}}
2026-03-10 11:14:51.830204+0000	DEBUG	      seghandler/storage.go:49	Segments updated in DB	{"debug_id": "c0ddace6", "segments": ["342d57dc16b5a7bc5a846407", "4bfb97792775e9c7f56c09d8"]}
2026-03-10 11:14:51.830948+0000	DEBUG	       beaconing/writer.go:254	Registered beacons	{"debug_id": "c0ddace6", "seg_type": "up", "count": 2, "start_isd_ases": 2}
2026-03-10 11:14:52.299220+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-410", "svc": "CS"}
2026-03-10 11:14:52.299258+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-411", "svc": "CS"}
2026-03-10 11:14:52.301739+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "8f33b291", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:52.301955+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "8f33b291", "seg_type": "down", "addr": "4-411,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:52.301802+0000	DEBUG	            appnet/addr.go:142	SVC resolution failed	{"debug_id": "8f33b291", "err": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}
2026-03-10 11:14:52.302282+0000	ERROR	       beaconing/writer.go:324	Unable to register segment	{"debug_id": "8f33b291", "seg_type": "down", "addr": "4-410,CS", "err": {"msg": "resolving SVC address", "cause": {"msg": "unable to read", "cause": "ExternalInterfaceDown"}}}
2026-03-10 11:14:52.302505+0000	ERROR	       beaconing/writer.go:110	Unable to register	{"debug_id": "8f33b291", "seg_type": "down", "err": {"msg": "no beacons registered", "stacktrace": ["github.com/scionproto/scion/control/beaconing.(*RemoteWriter).Write /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:191", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:124", "github.com/scionproto/scion/control/beaconing.(*WriteScheduler).Run /home/alonso/Escritorio/scion-orchestrator/dev/scion/control/beaconing/writer.go:109", "github.com/scionproto/scion/private/periodic.(*Runner).onTick /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:206", "github.com/scionproto/scion/private/periodic.(*Runner).runLoop /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:188", "github.com/scionproto/scion/private/periodic.StartWithMetrics.func1 /home/alonso/Escritorio/scion-orchestrator/dev/scion/private/periodic/periodic.go:138"], "candidates": 2}}
2026-03-10 11:14:52.798719+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-410", "svc": "CS"}
2026-03-10 11:14:52.798764+0000	DEBUG	            appnet/addr.go:138	Sending SVC resolution request	{"debug_id": "8f33b291", "isd_as": "4-411", "svc": "CS"}
